"group","fmri_t_value","dti_t_value","is_non_null"
"null",0.396273642893503,0.543270947201589,0
"null",0.997732233575276,2.63766791987362,0
"null",1.73344923913363,0.14454615693346,0
"null",1.61345787323333,0.807310894935221,0
"null",0.216546515774466,0.018645735740014,0
"null",0.297255029527232,0.961645774813671,0
"non-null",2.0908696890132,0.965132789298909,1
"null",0.260420289082292,0.120596987718842,0
"null",1.44893642320083,1.40392403960827,0
"null",1.52772384532024,1.96160973022051,0
"null",0.240441430204231,1.3213742685856,0
"null",1.83427921723672,0.496803038628337,0
"null",0.109334065725142,0.125447849769596,0
"null",0.462784998591547,0.177238200519893,0
"null",1.18641409610704,0.331256235523071,0
"null",0.773515720960053,1.41869015599793,0
"null",0.558602836648785,1.08733786696607,0
"null",1.82324106468364,1.68200376283972e-14,0
"null",1.35600178157586,0.447668882015459,0
"null",0.429931219545839,1.53417928156203,0
"null",0.402347416102812,0.140730456226889,0
"null",0.0839156088258341,0.140844619614929,0
"non-null",2.29097647021685,1.68200376283972e-14,1
"null",1.1912905309103,1.68200376283972e-14,0
"null",0.170234518612608,1.68200376283972e-14,0
"null",0.799217950345134,0.929095247497729,0
"null",1.32243764187695,0.483146855672312,0
"null",1.60254914813029,1.42707361424736,0
"null",0.91528939750356,1.01100578474434,0
"null",0.347041325910765,1.65331014827709,0
"null",0.12112191407283,0.590680901014173,0
"null",0.0290099761177647,0.516413126387308,0
"null",0.636551789925848,0.397834030879895,0
"null",0.0124302341784893,0.660547361172105,0
"null",0.233914783189003,0.759179326026547,0
"null",1.69550299929646,1.95979580941118,0
"non-null",2.24294204487987,1.16923571042879,1
"null",1.46695973070158,1.68200376283972e-14,0
"null",0.298905023607956,0.579791104013294,0
"null",0.88105959285552,0.676113634499107,0
"null",0.158616696959081,1.05554213474728,0
"null",0.502481473438507,0.173241723189325,0
"null",1.77129204644318,1.68200376283972e-14,0
"null",1.66836556193643,1.0571239776744,0
"non-null",2.2106833207018,0.579791104013294,1
"null",1.09884620553705,1.01522145298036,0
"null",0.82583529931665,0.635395404941815,0
"null",0.262017822796707,0.540437930330635,0
"null",1.26024816676369,0.224773845860002,0
"null",0.986503213038265,0.182066436402548,0
"null",0.196817360440515,0.173006815438131,0
"non-null",2.56643308029694,1.68200376283972e-14,1
"null",0.685053412998964,0.779400583778553,0
"null",1.22301857826578,0.78169441496359,0
"null",0.330934945899618,1.68200376283972e-14,0
"null",1.65533533184882,2.51488893914871,0
"null",0.240261498082992,0.166599556336193,0
"null",0.365584155324705,0.902139731717138,0
"null",1.09693437473517,1.88470400309653,0
"null",0.346814348899472,1.80630259041426,0
"null",0.0858034544382144,1.69338327743488,0
"null",0.0279924125932657,0.933684499449995,0
"null",0.211169373088073,0.584854443731077,0
"null",0.866392489383652,2.04350243044231,0
"null",0.722673839819253,1.67494368055353,0
"null",0.122047912359867,2.04764641970257,0
"null",0.115804617279294,1.17960174747742,0
"null",0.730808056336733,1.61775448477223,0
"null",0.555614379476168,1.68200376283972e-14,0
"null",0.628624019796048,1.68200376283972e-14,0
"null",0.856052526117588,0.969525026393605,0
"null",1.0762893193643,1.7158615867609,0
"null",0.542500967002129,1.16731539795571,0
"null",0.20404775779522,2.91020648448763,0
"null",0.671236820487634,0.129691533547864,0
"null",0.0451039220410604,0.253330066691568,0
"null",1.3222421961744,2.89338720484786,0
"null",0.960138996245537,0.154049460288617,0
"null",1.05169974807115,0.0162229846823326,0
"null",0.708991127592482,1.17638787580493,0
"null",0.0761576846264297,0.248771525135326,0
"null",0.697269852545597,0.077267548577133,0
"null",0.792864589161334,1.68200376283972e-14,0
"null",1.01443781383129,0.635395404941815,0
"null",0.678462854359456,0.635395404941815,0
"null",0.589638310955368,1.68200376283972e-14,0
"null",0.657586693908611,2.17571216080837,0
"null",0.591027713443271,1.45064285082056,0
"null",1.47213851688857,1.49721593265932,0
"null",0.878058873795415,0.126748474502051,0
"null",1.48206316162889,0.481857093919893,0
"null",1.61854176671833,0.0928565745478039,0
"null",0.203533105283215,1.6965601856866,0
"null",1.5115672248812,0.212473554137231,0
"null",0.0515030597792122,1.63783640887176,0
"null",0.0245680505306451,0.363374957049889,0
"null",1.05806464291864,0.635395404941815,0
"null",0.615825080168987,1.74402902860282,0
"null",0.122116647440217,0.0890029819994279,0
"null",0.907099650127777,0.635395404941815,0
"null",0.026078649561829,0.308502605465407,0
"null",0.354186063834348,1.68200376283972e-14,0
"null",1.84638723412616,1.68200376283972e-14,0
"null",0.15467704770091,1.68200376283972e-14,0
"null",0.325464827779273,0.930794254478517,0
